experiment,algorithm,beta,best_alpha,best_div_score,best_div_external,best_div_internal,dim,l,f,m,graph_seed,iter,alg_duration,cge_duration
3,hope,1.7,0.75,0.028176603384600873,0.04535824500184351,0.01099496176735824,128,200,0,diameter,exp3_network_seed62_param1_7.dat,1607690259,00:01:28.511874,00:00:10.663730
3,hope,1.7,0.25,0.029114651580409302,0.045609103688562504,0.012620199472256097,128,200,0,diameter,exp3_network_seed63_param1_7.dat,1607690259,00:01:24.580994,00:00:10.788906
3,hope,1.7,0.25,0.027850373695856495,0.042435432706653675,0.013265314685059315,128,200,0,diameter,exp3_network_seed64_param1_7.dat,1607690259,00:01:25.326939,00:00:10.627156
3,hope,1.7,0.5,0.030384026384670339,0.047762935603823588,0.013005117165517093,128,200,0,diameter,exp3_network_seed65_param1_7.dat,1607690259,00:01:24.353863,00:00:10.645258
3,hope,1.7,0.75,0.030182449878629704,0.0490349414397923,0.011329958317467109,128,200,0,diameter,exp3_network_seed66_param1_7.dat,1607690259,00:01:24.772718,00:00:10.626656
3,hope,1.7,0.5,0.037301683511177575,0.060618814573773556,0.013984552448581593,128,200,0,diameter,exp3_network_seed67_param1_7.dat,1607690259,00:01:25.036351,00:00:10.671746
3,hope,1.7,0.5,0.028799685491926057,0.04503016767637421,0.012569203307477905,128,200,0,diameter,exp3_network_seed68_param1_7.dat,1607690259,00:01:23.586316,00:00:10.678496
3,hope,1.7,0.5,0.028088050362888,0.045475004537629718,0.010701096188146283,128,200,0,diameter,exp3_network_seed69_param1_7.dat,1607690259,00:01:24.095503,00:00:10.734898
3,hope,1.1,1,0.0184392235511259,0.031482449396869651,0.0053959977053821507,128,200,0,diameter,exp3_network_seed6_param1_1.dat,1607690259,00:01:23.802603,00:00:10.845138
3,hope,1.8,0.25,0.029025785383842116,0.046020372300394387,0.012031198467289847,128,200,0,diameter,exp3_network_seed70_param1_8.dat,1607690259,00:01:23.875509,00:00:10.692251
3,hope,1.8,0.25,0.029841910217713104,0.046620543284464681,0.013063277150961523,128,200,0,diameter,exp3_network_seed71_param1_8.dat,1607690259,00:01:24.571807,00:00:10.726315
3,hope,1.8,0.5,0.030763490400438253,0.049449556924884189,0.012077423875992317,128,200,0,diameter,exp3_network_seed72_param1_8.dat,1607690259,00:01:28.452717,00:00:10.594178
3,hope,1.8,0.25,0.021800525076141209,0.033846195062859886,0.00975485508942253,128,200,0,diameter,exp3_network_seed73_param1_8.dat,1607690259,00:01:30.105732,00:00:10.710684
3,hope,1.8,0.25,0.029204768116512417,0.04322484053734317,0.015184695695681665,128,200,0,diameter,exp3_network_seed74_param1_8.dat,1607690259,00:01:24.846470,00:00:10.601386
3,hope,1.8,0.25,0.02961104218971343,0.041523764385961164,0.017698319993465696,128,200,0,diameter,exp3_network_seed75_param1_8.dat,1607690259,00:01:24.908488,00:00:10.700043
3,hope,1.8,0.25,0.027478313562034277,0.041952117267763156,0.013004509856305399,128,200,0,diameter,exp3_network_seed76_param1_8.dat,1607690259,00:01:25.149694,00:00:10.657041
3,hope,1.8,0.25,0.026894410330367595,0.044364354917994724,0.0094244657427404663,128,200,0,diameter,exp3_network_seed77_param1_8.dat,1607690259,00:01:27.803397,00:00:10.748542
3,line,1.8,0.25,0.029246038082520916,0.044565774759069261,0.013926301405972574,128,200,0,diameter,exp3_network_seed78_param1_8.dat,1607681996,00:01:50.490101,00:00:12.485559
3,line,1.8,0.25,0.02770149080475395,0.04101399425920834,0.014388987350299561,128,200,0,diameter,exp3_network_seed79_param1_8.dat,1607681996,00:01:49.295277,00:00:12.369311
3,line,1.1,5.75,0.016061716114919404,0.017930657409842597,0.014192774819996208,128,200,0,diameter,exp3_network_seed7_param1_1.dat,1607681996,00:01:49.454056,00:00:12.382748
3,line,1.9,0.25,0.029972089617707035,0.04496449451059302,0.014979684724821049,128,200,0,diameter,exp3_network_seed80_param1_9.dat,1607681996,00:01:47.647573,00:00:12.114629
3,line,1.9,0.25,0.035221924406116961,0.056000061046269395,0.014443787765964531,128,200,0,diameter,exp3_network_seed81_param1_9.dat,1607681996,00:01:48.057442,00:00:12.258829
3,line,1.9,0.25,0.026677860640460585,0.037407685695083265,0.015948035585837909,128,200,0,diameter,exp3_network_seed82_param1_9.dat,1607681996,00:01:46.965128,00:00:11.868341
3,line,1.9,0.25,0.026430772626453887,0.040698366692864259,0.012163178560043512,128,200,0,diameter,exp3_network_seed83_param1_9.dat,1607681996,00:01:46.785597,00:00:11.907124
3,line,1.9,6.75,0.035645632822467826,0.04206778028638164,0.029223485358554006,128,200,0,diameter,exp3_network_seed84_param1_9.dat,1607681996,00:01:47.005214,00:00:11.908498
3,line,1.9,0.25,0.035106440764819738,0.052677711125826046,0.017535170403813423,128,200,0,diameter,exp3_network_seed85_param1_9.dat,1607681996,00:01:49.158017,00:00:11.618086
3,line,1.9,0.25,0.020589049368800093,0.029616410668670042,0.01156168806893014,128,200,0,diameter,exp3_network_seed86_param1_9.dat,1607681996,00:01:44.967412,00:00:11.801985
3,line,1.9,0.25,0.033766268799147639,0.051624646340188735,0.01590789125810655,128,200,0,diameter,exp3_network_seed87_param1_9.dat,1607681996,00:01:43.532361,00:00:11.772057
3,line,1.9,0.25,0.029252361531341031,0.043150320103027016,0.015354402959655048,128,200,0,diameter,exp3_network_seed88_param1_9.dat,1607681996,00:01:43.060251,00:00:11.704400
3,line,1.9,0.25,0.0310937993294662,0.046413453759049886,0.015774144899882513,128,200,0,diameter,exp3_network_seed89_param1_9.dat,1607681996,00:01:44.330540,00:00:11.609813
3,line,1.1,1.25,0.010515787652783324,0.016793583074263454,0.0042379922313031948,128,200,0,diameter,exp3_network_seed8_param1_1.dat,1607681996,00:01:43.931720,00:00:11.882878
3,line,2,0.25,0.036092326824165522,0.054688797528248109,0.017495856120082941,128,200,0,diameter,exp3_network_seed90_param2_0.dat,1607681996,00:01:42.512921,00:00:11.309684
3,line,2,0.25,0.03014236548970842,0.049419393188669787,0.010865337790747054,128,200,0,diameter,exp3_network_seed91_param2_0.dat,1607681996,00:01:40.163514,00:00:11.418721
3,line,2,0.25,0.032999668208602617,0.049456316844473325,0.01654301957273191,128,200,0,diameter,exp3_network_seed92_param2_0.dat,1607681996,00:01:40.815399,00:00:11.345988
3,line,2,0.25,0.027117939955839727,0.041768312458301468,0.01246756745337799,128,200,0,diameter,exp3_network_seed93_param2_0.dat,1607681996,00:01:41.491629,00:00:11.197046
3,line,2,0.25,0.039659286037578137,0.063993110409135662,0.015325461666020614,128,200,0,diameter,exp3_network_seed94_param2_0.dat,1607681996,00:01:40.696437,00:00:11.062876
3,line,2,5.75,0.026265230652820021,0.032231347148576985,0.020299114157063057,128,200,0,diameter,exp3_network_seed95_param2_0.dat,1607681996,00:01:38.918742,00:00:11.301438
3,line,2,0.25,0.035844135625924083,0.052975379881709715,0.01871289137013845,128,200,0,diameter,exp3_network_seed96_param2_0.dat,1607681996,00:01:38.451148,00:00:11.596977
3,line,2,0.25,0.032081680929584952,0.051500366881286626,0.012662994977883271,128,200,0,diameter,exp3_network_seed97_param2_0.dat,1607681996,00:01:39.658267,00:00:11.194339
3,line,2,0.25,0.033657582752145143,0.055490177988091978,0.011824987516198301,128,200,0,diameter,exp3_network_seed98_param2_0.dat,1607681996,00:01:39.209980,00:00:11.333717
3,line,2,0.25,0.027862375214629573,0.037686583219253292,0.018038167210005854,128,200,0,diameter,exp3_network_seed99_param2_0.dat,1607681996,00:01:37.961738,00:00:10.933770
3,line,1.1,0.75,0.013817532132267853,0.02306101184997213,0.0045740524145635756,128,200,0,diameter,exp3_network_seed9_param1_1.dat,1607681996,00:01:38.313103,00:00:11.484849
3,line,1.1,0.25,0.017800151197992751,0.030123402218422073,0.0054769001775634265,128,200,0,diameter,exp3_network_seed0_param1_1.dat,1607686560,00:01:54.281857,00:00:12.294009
3,line,1.2,5.75,0.012118357160621623,0.013637405587587588,0.010599308733655659,128,200,0,diameter,exp3_network_seed10_param1_2.dat,1607686560,00:01:49.886481,00:00:12.452652
3,line,1.2,0.25,0.020230984759599807,0.032655146600111346,0.0078068229190882653,128,200,0,diameter,exp3_network_seed11_param1_2.dat,1607686560,00:01:49.982680,00:00:12.316600
3,line,1.2,1.75,0.012269146429813728,0.02070589944261159,0.0038323934170158666,128,200,0,diameter,exp3_network_seed12_param1_2.dat,1607686560,00:01:48.869724,00:00:12.118468
3,line,1.2,0.5,0.022704283955777511,0.037193665153403811,0.0082149027581512133,128,200,0,diameter,exp3_network_seed13_param1_2.dat,1607686560,00:01:52.215496,00:00:12.818874
3,line,1.2,0.5,0.020229167121815356,0.032948690960672239,0.0075096432829584725,128,200,0,diameter,exp3_network_seed14_param1_2.dat,1607686560,00:01:49.063351,00:00:12.124050
3,line,1.2,0.5,0.018631417957109771,0.030877790148136852,0.0063850457660826884,128,200,0,diameter,exp3_network_seed15_param1_2.dat,1607686560,00:01:49.675105,00:00:12.203170
3,line,1.2,0.25,0.019279805515350669,0.03236625301584347,0.0061933580148578653,128,200,0,diameter,exp3_network_seed16_param1_2.dat,1607686560,00:01:51.718746,00:00:12.034392
3,line,1.2,0.25,0.023109617322293753,0.037856235814159776,0.0083629988304277283,128,200,0,diameter,exp3_network_seed17_param1_2.dat,1607686560,00:01:47.810264,00:00:12.321025
3,line,1.2,0.5,0.011616414806231209,0.020025540752902485,0.0032072888595599345,128,200,0,diameter,exp3_network_seed18_param1_2.dat,1607686560,00:01:49.015118,00:00:12.379225
3,line,1.2,0.25,0.021237449542990772,0.034465452080781708,0.0080094470051998382,128,200,0,diameter,exp3_network_seed19_param1_2.dat,1607686560,00:01:50.206006,00:00:12.218852
3,line,1.1,6.5,0.017399919580338749,0.018581002482169533,0.016218836678507969,128,200,0,diameter,exp3_network_seed1_param1_1.dat,1607686560,00:01:49.718601,00:00:12.235096
3,line,1.3,0.25,0.02262288040148118,0.0373313175087983,0.0079144432941640579,128,200,0,diameter,exp3_network_seed20_param1_3.dat,1607686560,00:01:51.395955,00:00:11.925173
3,line,1.3,6.5,0.025725632840322851,0.030252603100942028,0.021198662579703671,128,200,0,diameter,exp3_network_seed21_param1_3.dat,1607686560,00:01:49.185762,00:00:11.978756
3,line,1.3,6,0.021410170255255326,0.028003606461984021,0.014816734048526632,128,200,0,diameter,exp3_network_seed22_param1_3.dat,1607686560,00:01:48.782096,00:00:12.195036
3,line,1.3,0.25,0.01634359477263516,0.027670982418335176,0.0050162071269351429,128,200,0,diameter,exp3_network_seed23_param1_3.dat,1607686560,00:01:48.004400,00:00:12.065298
3,line,1.3,1,0.016397102107273423,0.026751203521605676,0.0060430006929411695,128,200,0,diameter,exp3_network_seed24_param1_3.dat,1607686560,00:01:48.240458,00:00:12.123540
3,line,1.3,0.25,0.015914444877635454,0.026639140206724733,0.0051897495485461751,128,200,0,diameter,exp3_network_seed25_param1_3.dat,1607686560,00:01:51.190125,00:00:12.446591
3,line,1.3,1,0.012585660095371973,0.021320204045309557,0.0038511161454343893,128,200,0,diameter,exp3_network_seed26_param1_3.dat,1607686560,00:01:53.372902,00:00:12.181280
3,line,1.3,1,0.018900218219250253,0.031361482860719159,0.0064389535777813452,128,200,0,diameter,exp3_network_seed27_param1_3.dat,1607686560,00:01:48.730336,00:00:12.002410
3,line,1.3,1,0.019321462374904286,0.03220200093898918,0.0064409238108193885,128,200,0,diameter,exp3_network_seed28_param1_3.dat,1607686560,00:01:49.860724,00:00:12.056788
3,line,1.3,5.5,0.021998455804358691,0.028223456710971855,0.015773454897745526,128,200,0,diameter,exp3_network_seed29_param1_3.dat,1607686560,00:01:48.731188,00:00:12.062968
3,line,1.1,0.25,0.017705992704327132,0.029976500341424857,0.0054354850672294064,128,200,0,diameter,exp3_network_seed2_param1_1.dat,1607686560,00:01:49.413712,00:00:12.186101
3,line,1.4,1,0.015982044824285502,0.02516611737756505,0.0067979722710059505,128,200,0,diameter,exp3_network_seed30_param1_4.dat,1607686560,00:01:49.324340,00:00:12.486385
3,line,1.4,6.25,0.030606074824592561,0.038414321355486593,0.02279782829369853,128,200,0,diameter,exp3_network_seed31_param1_4.dat,1607686560,00:01:49.960114,00:00:12.209357
3,node2vec,1.8,2,0.00789971140167351,0.0071288910566612417,0.0086705317466857779,128,200,0,diameter,exp3_network_seed78_param1_8.dat,1607630000,00:04:39.784715,00:00:12.024795
3,node2vec,1.8,1.75,0.00801767128636581,0.0060627363058211045,0.0099726062669105164,128,200,0,diameter,exp3_network_seed79_param1_8.dat,1607630000,00:04:41.422140,00:00:12.244912
3,node2vec,1.1,3.25,0.002817570715665004,0.0028412616693231914,0.0027938797620068166,128,200,0,diameter,exp3_network_seed7_param1_1.dat,1607630000,00:04:37.556052,00:00:12.196846
3,node2vec,1.9,2.25,0.0074273169981817376,0.0061478287338955009,0.0087068052624679742,128,200,0,diameter,exp3_network_seed80_param1_9.dat,1607630000,00:04:42.535507,00:00:12.045695
3,node2vec,1.9,2.25,0.007982480752671918,0.0073323041893358417,0.0086326573160079943,128,200,0,diameter,exp3_network_seed81_param1_9.dat,1607630000,00:04:39.249030,00:00:12.455962
3,node2vec,1.9,1.75,0.007838094597000432,0.0060174773527609873,0.009658711841239875,128,200,0,diameter,exp3_network_seed82_param1_9.dat,1607630000,00:04:41.144597,00:00:11.736473
3,node2vec,1.9,2.25,0.0065144793371593249,0.0060572564650580663,0.0069717022092605834,128,200,0,diameter,exp3_network_seed83_param1_9.dat,1607630000,00:04:41.276896,00:00:12.053758
3,node2vec,1.9,2.5,0.0066418176786745388,0.0056266817034225222,0.0076569536539265555,128,200,0,diameter,exp3_network_seed84_param1_9.dat,1607630000,00:04:47.408853,00:00:12.485614
3,node2vec,1.9,2,0.0093024111009476513,0.0066786869240240184,0.011926135277871284,128,200,0,diameter,exp3_network_seed85_param1_9.dat,1607630000,00:04:44.410118,00:00:12.128676
3,node2vec,1.9,2,0.00538623947057036,0.0042577267494448914,0.006514752191695828,128,200,0,diameter,exp3_network_seed86_param1_9.dat,1607630000,00:04:40.904834,00:00:12.235144
3,node2vec,1.9,2.25,0.00815519442300939,0.0069139045179927652,0.0093964843280260162,128,200,0,diameter,exp3_network_seed87_param1_9.dat,1607630000,00:04:41.557354,00:00:12.068080
3,node2vec,1.9,2.25,0.0077236816801304429,0.0059953012208219664,0.00945206213943892,128,200,0,diameter,exp3_network_seed88_param1_9.dat,1607630000,00:04:43.084919,00:00:11.994519
3,node2vec,1.9,2,0.0081870314206344622,0.006273277267270793,0.010100785573998131,128,200,0,diameter,exp3_network_seed89_param1_9.dat,1607630000,00:04:45.576680,00:00:12.219761
3,node2vec,1.1,3.25,0.0016223054838830305,0.0017052801772176843,0.001539330790548377,128,200,0,diameter,exp3_network_seed8_param1_1.dat,1607630000,00:04:42.189895,00:00:12.669577
3,node2vec,2,2,0.010009076732115669,0.0083823401700290519,0.011635813294202284,128,200,0,diameter,exp3_network_seed90_param2_0.dat,1607630000,00:04:44.151752,00:00:11.850055
3,node2vec,2,2.25,0.0059793990658483977,0.0055486991541262637,0.006410098977570531,128,200,0,diameter,exp3_network_seed91_param2_0.dat,1607630000,00:04:43.586780,00:00:11.642028
3,node2vec,2,2.25,0.0082985397154011417,0.0066698822298201137,0.00992719720098217,128,200,0,diameter,exp3_network_seed92_param2_0.dat,1607630000,00:04:40.769643,00:00:11.914735
3,node2vec,2,2.5,0.0057933173580488034,0.004927890265128263,0.0066587444509693429,128,200,0,diameter,exp3_network_seed93_param2_0.dat,1607630000,00:04:42.727053,00:00:12.253556
3,node2vec,2,2,0.0091480364080374424,0.0083468610516793072,0.00994921176439558,128,200,0,diameter,exp3_network_seed94_param2_0.dat,1607630000,00:04:42.688784,00:00:11.886402
3,node2vec,2,2.5,0.0069520961337073139,0.0080081570991738758,0.0058960351682407521,128,200,0,diameter,exp3_network_seed95_param2_0.dat,1607630000,00:04:44.977455,00:00:12.193555
3,node2vec,2,1.75,0.0096621587900115116,0.006578008725662588,0.012746308854360436,128,200,0,diameter,exp3_network_seed96_param2_0.dat,1607630000,00:04:44.393371,00:00:12.824378
3,node2vec,2,2,0.0083794318429118823,0.0083211953060261731,0.00843766837979759,128,200,0,diameter,exp3_network_seed97_param2_0.dat,1607630000,00:04:41.895022,00:00:12.016660
3,node2vec,2,2.25,0.0076838338229491014,0.0080479771195025,0.0073196905263957033,128,200,0,diameter,exp3_network_seed98_param2_0.dat,1607630000,00:04:41.273435,00:00:11.867823
3,node2vec,2,1.75,0.0091752943528726032,0.006126531373867471,0.012224057331877734,128,200,0,diameter,exp3_network_seed99_param2_0.dat,1607630000,00:04:42.211068,00:00:11.762926
3,node2vec,1.1,3,0.0019383602720133783,0.0020448388332128292,0.0018318817108139273,128,200,0,diameter,exp3_network_seed9_param1_1.dat,1607630000,00:04:38.105286,00:00:12.552276
3,hope,1.6,0.75,0.017786554602878535,0.029528503626001693,0.006044605579755378,128,200,0,diameter,exp3_network_seed55_param1_6.dat,1607692601,00:01:31.190336,00:00:12.079291
3,hope,1.6,1,0.024711953577475916,0.042658932268209306,0.0067649748867425249,128,200,0,diameter,exp3_network_seed56_param1_6.dat,1607692601,00:01:27.577296,00:00:11.896827
3,hope,1.6,0.75,0.025488243632608126,0.040551491395206717,0.010424995870009533,128,200,0,diameter,exp3_network_seed57_param1_6.dat,1607692601,00:01:27.348031,00:00:11.742767
3,hope,1.6,0.5,0.027926504688069446,0.046654679060361658,0.0091983303157772353,128,200,0,diameter,exp3_network_seed58_param1_6.dat,1607692601,00:01:26.138796,00:00:11.926843
3,hope,1.6,0.5,0.028758550800866294,0.048616601747448453,0.0089004998542841357,128,200,0,diameter,exp3_network_seed59_param1_6.dat,1607692601,00:01:27.138196,00:00:11.794027
3,hope,1.1,1.5,0.010300015448138196,0.017977001345716073,0.0026230295505603168,128,200,0,diameter,exp3_network_seed5_param1_1.dat,1607692601,00:01:29.891322,00:00:12.050326
3,hope,1.7,0.25,0.025114820700351644,0.040029961729949187,0.010199679670754101,128,200,0,diameter,exp3_network_seed60_param1_7.dat,1607692601,00:01:26.930736,00:00:11.972777
3,hope,1.7,0.5,0.026549060923716158,0.041208766719882217,0.011889355127550096,128,200,0,diameter,exp3_network_seed61_param1_7.dat,1607692601,00:01:26.393505,00:00:11.574849
3,hope,1.7,0.75,0.028176603384600873,0.04535824500184351,0.01099496176735824,128,200,0,diameter,exp3_network_seed62_param1_7.dat,1607692601,00:01:30.658902,00:00:11.717260
3,hope,1.7,0.25,0.029114651580409302,0.045609103688562504,0.012620199472256097,128,200,0,diameter,exp3_network_seed63_param1_7.dat,1607692601,00:01:26.288859,00:00:11.694636
3,hope,1.7,0.25,0.027850373695856495,0.042435432706653675,0.013265314685059315,128,200,0,diameter,exp3_network_seed64_param1_7.dat,1607692601,00:01:27.389343,00:00:11.641653
3,hope,1.7,0.5,0.030384026384670339,0.047762935603823588,0.013005117165517093,128,200,0,diameter,exp3_network_seed65_param1_7.dat,1607692601,00:01:26.786163,00:00:11.606417
3,hope,1.7,0.75,0.030182449878629704,0.0490349414397923,0.011329958317467109,128,200,0,diameter,exp3_network_seed66_param1_7.dat,1607692601,00:01:25.985057,00:00:11.696176
3,hope,1.7,0.5,0.037301683511177575,0.060618814573773556,0.013984552448581593,128,200,0,diameter,exp3_network_seed67_param1_7.dat,1607692601,00:01:26.876807,00:00:11.620635
3,hope,1.7,0.5,0.028799685491926057,0.04503016767637421,0.012569203307477905,128,200,0,diameter,exp3_network_seed68_param1_7.dat,1607692601,00:01:27.262375,00:00:11.751648
3,hope,1.7,0.5,0.028088050362888,0.045475004537629718,0.010701096188146283,128,200,0,diameter,exp3_network_seed69_param1_7.dat,1607692601,00:01:26.682250,00:00:11.739562
