experiment,algorithm,best_alpha,best_div_score,best_div_external,best_div_internal,dim,l,f,m,graph,iter,alg_duration,cge_duration
9,DeepWalk,10.0,0.0036359216452098502,0.0042200810833335472,0.0030517622070861533,8,200,0,diameter,airports.edgelist,1721612196,00:00:06.933281,00:00:07.228549
9,DeepWalk,10.0,0.003340741463391062,0.0037303998535925089,0.0029510830731896156,16,200,0,diameter,airports.edgelist,1721612196,00:00:07.401237,00:00:07.323452
9,DeepWalk,10.0,0.0032382709835445888,0.0034339390928222876,0.00304260287426689,32,200,0,diameter,airports.edgelist,1721612196,00:00:07.242498,00:00:07.273281
9,DeepWalk,10.0,0.0028890877038182574,0.0026688501267531761,0.0031093252808833392,64,200,0,diameter,airports.edgelist,1721612196,00:00:09.461758,00:00:07.354645
9,DeepWalk,10.0,0.0029521627622424926,0.0026621446795740424,0.0032421808449109423,128,200,0,diameter,airports.edgelist,1721612196,00:00:11.163253,00:00:07.763655
9,DeepWalk,10.0,0.00366883773006838,0.0049943492990720331,0.0023433261610647277,4,200,0,diameter,airports.edgelist,1721612237,00:00:06.009321,00:00:08.871909
9,DeepWalk,10.0,0.003601599758279039,0.0042487090492085633,0.0029544904673495147,8,200,0,diameter,airports.edgelist,1721612237,00:00:06.312414,00:00:06.998507
9,DeepWalk,10.0,0.0034419389167295107,0.003804106692632083,0.0030797711408269385,16,200,0,diameter,airports.edgelist,1721612237,00:00:07.201483,00:00:07.045747
9,DeepWalk,10.0,0.0032899734972413673,0.00345325582817535,0.0031266911663073845,32,200,0,diameter,airports.edgelist,1721612237,00:00:07.107249,00:00:07.141566
9,DeepWalk,10.0,0.0029011927141907512,0.0027013193362316447,0.0031010660921498576,64,200,0,diameter,airports.edgelist,1721612237,00:00:07.376556,00:00:06.937930
9,DeepWalk,10.0,0.0029018712372358068,0.0025532569556471528,0.0032504855188244613,128,200,0,diameter,airports.edgelist,1721612237,00:00:09.670720,00:00:07.353499
9,DeepWalk,10.0,0.0034268321512720937,0.00461165938718105,0.0022420049153631374,4,200,0,diameter,airports.edgelist,1721612243,00:00:06.227835,00:00:06.793203
9,DeepWalk,10.0,0.0038346512026258988,0.0044674862334608987,0.0032018161717908989,8,200,0,diameter,airports.edgelist,1721612243,00:00:06.288272,00:00:06.727472
9,DeepWalk,10.0,0.0034941457846102706,0.0039248237458711019,0.0030634678233494397,16,200,0,diameter,airports.edgelist,1721612243,00:00:06.890030,00:00:06.827216
9,DeepWalk,10.0,0.0036314016618222656,0.0039558570411063121,0.0033069462825382188,32,200,0,diameter,airports.edgelist,1721612243,00:00:07.108990,00:00:07.024707
9,DeepWalk,10.0,0.0034481006971539348,0.0034950925822208189,0.0034011088120870507,64,200,0,diameter,airports.edgelist,1721612243,00:00:08.356931,00:00:08.226863
9,DeepWalk,10.0,0.0029265976779036303,0.0026315795439323911,0.0032216158118748696,128,200,0,diameter,airports.edgelist,1721612243,00:00:10.604264,00:00:08.437827
9,DeepWalk,10.0,0.0037695683452878756,0.00499128137605891,0.0025478553145168409,4,200,0,diameter,airports.edgelist,1721612234,00:00:07.167018,00:00:07.173245
9,DeepWalk,10.0,0.004005407532959103,0.0046398338689565971,0.0033709811969616084,8,200,0,diameter,airports.edgelist,1721612234,00:00:07.260527,00:00:07.239739
9,DeepWalk,10.0,0.0036266039158050472,0.0041081229501749332,0.0031450848814351612,16,200,0,diameter,airports.edgelist,1721612234,00:00:07.065252,00:00:07.056734
9,DeepWalk,10.0,0.0031309318735999736,0.0031501490726439656,0.0031117146745559821,32,200,0,diameter,airports.edgelist,1721612234,00:00:08.699932,00:00:07.207890
9,DeepWalk,10.0,0.0032820844196283045,0.0033405759461734995,0.0032235928930831092,64,200,0,diameter,airports.edgelist,1721612234,00:00:08.361081,00:00:07.401149
9,DeepWalk,10.0,0.0032675507824108376,0.0031539913497885181,0.0033811102150331572,128,200,0,diameter,airports.edgelist,1721612234,00:00:10.694022,00:00:07.799852
9,DeepWalk,10.0,0.0038600242081048633,0.0050291992870276159,0.0026908491291821111,4,200,0,diameter,airports.edgelist,172161248,00:00:07.123473,00:00:07.317289
9,DeepWalk,10.0,0.003794373950976088,0.0045505979114877707,0.0030381499904644053,8,200,0,diameter,airports.edgelist,172161248,00:00:07.692725,00:00:07.320606
9,DeepWalk,10.0,0.003632234865251955,0.0041038406732063406,0.0031606290572975689,16,200,0,diameter,airports.edgelist,172161248,00:00:07.531580,00:00:07.336075
9,DeepWalk,10.0,0.003604259252190795,0.0039923071262768809,0.0032162113781047091,32,200,0,diameter,airports.edgelist,172161248,00:00:07.862190,00:00:07.343982
9,DeepWalk,10.0,0.0031726774915092145,0.0032329590561606149,0.003112395926857814,64,200,0,diameter,airports.edgelist,172161248,00:00:10.243313,00:00:07.524800
9,DeepWalk,10.0,0.0027718605528192163,0.0024245296534307621,0.0031191914522076705,128,200,0,diameter,airports.edgelist,172161248,00:00:09.894331,00:00:07.851811
9,DeepWalk,10.0,0.0036781826664407172,0.0049128441753335779,0.0024435211575478564,4,200,0,diameter,airports.edgelist,172161250,00:00:06.037177,00:00:07.107472
9,DeepWalk,10.0,0.0039501016186888581,0.0047016390492606,0.0031985641881171162,8,200,0,diameter,airports.edgelist,172161250,00:00:06.499706,00:00:07.221279
9,DeepWalk,10.0,0.00331692461544211,0.0036142860224896694,0.003019563208394551,16,200,0,diameter,airports.edgelist,172161250,00:00:06.955444,00:00:07.263916
9,DeepWalk,10.0,0.0031006115036713933,0.0032419779514857978,0.0029592450558569893,32,200,0,diameter,airports.edgelist,172161250,00:00:07.403869,00:00:07.015645
9,DeepWalk,10.0,0.0030170469853692422,0.0028788109220199468,0.0031552830487185375,64,200,0,diameter,airports.edgelist,172161250,00:00:09.704755,00:00:07.410534
9,DeepWalk,10.0,0.0031018301050858644,0.0028667317902358698,0.0033369284199358589,128,200,0,diameter,airports.edgelist,172161250,00:00:14.149513,00:00:07.731786
9,DeepWalk,10.0,0.0034193699084941421,0.0045462352784301141,0.0022925045385581697,4,200,0,diameter,airports.edgelist,172161262,00:00:06.362638,00:00:07.115354
9,DeepWalk,10.0,0.0038326723391211505,0.0044564631935610638,0.0032088814846812372,8,200,0,diameter,airports.edgelist,172161262,00:00:06.493861,00:00:07.092767
9,DeepWalk,10.0,0.00319951132494413,0.0035010707927662977,0.0028979518571219626,16,200,0,diameter,airports.edgelist,172161262,00:00:07.265728,00:00:07.066107
9,DeepWalk,10.0,0.0031159854899951759,0.0031479782715765677,0.003083992708413784,32,200,0,diameter,airports.edgelist,172161262,00:00:07.239717,00:00:07.268519
9,DeepWalk,10.0,0.0031539093326760897,0.0030672961882352947,0.0032405224771168842,64,200,0,diameter,airports.edgelist,172161262,00:00:08.706993,00:00:07.362005
9,DeepWalk,10.0,0.0030322870573713497,0.0027509747266368468,0.003313599388105853,128,200,0,diameter,airports.edgelist,172161262,00:00:14.186763,00:00:07.714776
9,DeepWalk,10.0,0.0042786047497718072,0.0055434390376190674,0.003013770461924547,4,200,0,diameter,airports.edgelist,172161273,00:00:06.488875,00:00:08.309078
9,DeepWalk,10.0,0.0043187824860280964,0.0053363258693745821,0.0033012391026816111,8,200,0,diameter,airports.edgelist,172161273,00:00:07.917606,00:00:11.442969
9,DeepWalk,10.0,0.0033718787402778725,0.0037870078019069846,0.0029567496786487603,16,200,0,diameter,airports.edgelist,172161273,00:00:08.283908,00:00:08.319192
9,DeepWalk,10.0,0.0036152068769538391,0.0039251432071826849,0.0033052705467249933,32,200,0,diameter,airports.edgelist,172161273,00:00:07.244307,00:00:07.235643
9,DeepWalk,10.0,0.0030109839795478197,0.002847392667410594,0.0031745752916850453,64,200,0,diameter,airports.edgelist,172161273,00:00:08.853094,00:00:08.432041
9,DeepWalk,10.0,0.0029193228585640595,0.002650120945537111,0.0031885247715910084,128,200,0,diameter,airports.edgelist,172161273,00:00:11.038372,00:00:07.781828
9,DeepWalk,10.0,0.0033912460026036218,0.0043785719924103227,0.002403920012796921,4,200,0,diameter,airports.edgelist,172161281,00:00:06.969968,00:00:09.771086
9,DeepWalk,10.0,0.0035829290458290917,0.0042154246516103357,0.0029504334400478477,8,200,0,diameter,airports.edgelist,172161281,00:00:08.004124,00:00:10.315777
9,DeepWalk,10.0,0.0035534730343657148,0.0041062371153111265,0.0030007089534203036,16,200,0,diameter,airports.edgelist,172161281,00:00:07.932715,00:00:10.712249
9,DeepWalk,10.0,0.0032880518247058463,0.0034018481753207309,0.0031742554740909613,32,200,0,diameter,airports.edgelist,172161281,00:00:07.430819,00:00:10.102504
9,DeepWalk,10.0,0.0030781323033407196,0.0030341772002316749,0.0031220874064497649,64,200,0,diameter,airports.edgelist,172161281,00:00:07.968158,00:00:10.007094
9,DeepWalk,10.0,0.0030161148753667564,0.002738912310102056,0.0032933174406314567,128,200,0,diameter,airports.edgelist,172161281,00:00:11.235519,00:00:10.248140
9,DeepWalk,10.0,0.0035027531307653113,0.0045497169334346417,0.0024557893280959808,4,200,0,diameter,airports.edgelist,172161291,00:00:07.368758,00:00:07.113779
9,DeepWalk,10.0,0.0035684503210222191,0.0042339498953834773,0.002902950746660961,8,200,0,diameter,airports.edgelist,172161291,00:00:08.278108,00:00:07.303361
9,DeepWalk,10.0,0.0036527069585032563,0.0040971303264447836,0.0032082835905617286,16,200,0,diameter,airports.edgelist,172161291,00:00:08.431610,00:00:07.234086
9,DeepWalk,10.0,0.0035307907574245396,0.0037598065535383632,0.0033017749613107163,32,200,0,diameter,airports.edgelist,172161291,00:00:07.419559,00:00:07.347915
9,DeepWalk,10.0,0.0031830497129311419,0.0030954173724890141,0.00327068205337327,64,200,0,diameter,airports.edgelist,172161291,00:00:07.870086,00:00:07.326843
9,DeepWalk,10.0,0.0028562096838950506,0.0025405001339091145,0.0031719192338809867,128,200,0,diameter,airports.edgelist,172161291,00:00:10.966703,00:00:08.037438
9,HOPE,2.5,0.003424157338064635,0.0047278407847671884,0.0021204738913620817,4,200,0,diameter,airports.edgelist,1721612117,00:00:02.203623,00:00:07.962343
9,HOPE,3.25,0.003736315450817939,0.0044140540659674335,0.0030585768356684445,8,200,0,diameter,airports.edgelist,1721612117,00:00:02.516005,00:00:12.195988
9,HOPE,3.0,0.0033705256144868543,0.0040700579980370872,0.0026709932309366214,16,200,0,diameter,airports.edgelist,1721612117,00:00:03.636080,00:00:07.910819
9,HOPE,3.25,0.003044783572593167,0.0032931348821587008,0.0027964322630276337,32,200,0,diameter,airports.edgelist,1721612117,00:00:03.553070,00:00:07.968573
9,HOPE,3.0,0.0027413200485446954,0.0027073896094640961,0.0027752504876252942,64,200,0,diameter,airports.edgelist,1721612117,00:00:03.381410,00:00:09.953009
9,HOPE,2.75,0.0026649530166752465,0.0024512876116695348,0.0028786184216809583,128,200,0,diameter,airports.edgelist,1721612117,00:00:03.395199,00:00:11.956677
9,DeepWalk,10.0,0.0040047002497197934,0.0052940268825125538,0.002715373616927033,4,200,0,diameter,airports.edgelist,172161269,00:00:07.474207,00:00:07.102067
